Tair,tr,RH,vel,clo,Met,thermal_sensation,thermal_preference,Âge,Sexe,cooling type,Building_type,Tout,clim,Season,lat,lon,TSV_3p,Climate
30.8,30.9116410000000,12.3,0.225404000000000,0.57830100,1.00682600000000,0,-1,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
31.1,31.1000000000000,12.3,0.581415000000000,0.57830100,0.767918000000000,0,0,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
31.3,31.4180070000000,12.4,0.470230000000000,0.57830100,0.767918000000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.8,30.6834170000000,12.2,0.405089000000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.7,30.81165300000,12.7,0.225404000000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.6,30.7103960000000,16.7,0.18605000000000,0.60144100,1.87713300000000,0,0,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.9,30.3392810000000,20.6,0.168133000000000,0.60144100,0.887372000000000,0,0,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
28.7,27.5367680000000,16.8,0.375001000000000,0.62488700,1.87713300000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.1,29.9875930000000,14.8,0.24692900000000,0.62488700,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.2,29.3115290000000,10.3,0.216035000000000,0.29597900,1.87713300000000,0,0,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.5,29.621054000000,10.3,0.592385000000000,0.46721100,1.87713300000000,0,0,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.8,30.6814290000000,10.3,0.48920100000000,0.46721100,1.00682600000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.5,31.3829790000000,10.3,0.427993000000000,0.46721100,1.00682600000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.8,31.8000000000000,10.3,0.372345000000000,0.46721100,1.00682600000000,2,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.8,31.8000000000000,12.2,0.321866000000000,0.46721100,1.00682600000000,2,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.4,30.304906000000,10.3,0.630052000000000,0.46721100,0.887372000000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.3,30.3000000000000,10.3,0.669464000000000,0.46721100,1.87713300000000,0,0,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.3,30.4201170000000,10.3,0.556396000000000,0.46721100,1.00682600000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.3,30.4193620000000,10.3,0.52202100000000,0.46721100,0.887372000000000,0,0,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.3,30.5417310000000,10.3,0.592385000000000,0.46721100,1.87713300000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.3,32.5394070000000,17.8,0.556396000000000,0.46721100,0.887372000000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.9,32.2446180000000,16.7,0.346482000000000,0.46721100,1.12628000000000,0,0,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.5,31.2712170000000,23.5,0.18105000000000,0.46721100,0.887372000000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.5,29.6180400000000,11.4,0.457876000000000,0.424925,1.00682600000000,0,0,26.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
24.9,24.6726550000000,14.1,0.265759000000000,0.52179700,1.00682600000000,0,0,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
25.0,25.1041580000000,24.1,0.036812000000000,0.39401700,1.00682600000000,2,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.2,29.087743000000,14.8,0.238378000000000,0.39401700,1.00682600000000,2,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.1,29.6301190000000,27.6,0.434432000000000,0.39401700,1.00682600000000,2,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.3,31.0709690000000,30.0,0.326574000000000,0.37379500,1.00682600000000,2,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.8,31.4456660000000,34.5,0.475267000000000,0.39401700,1.00682600000000,0,0,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
33.3,34.3276300000000,20.4,0.0216850000000000,0.39401700,1.12628000000000,3,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.4,31.5111830000000,37.3,0.212894000000000,0.39401700,1.00682600000000,0,0,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.3,30.3000000000000,19.2,0.167288000000000,0.39401700,1.00682600000000,0,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
32.2,32.2000000000000,37.8,0.360202000000000,0.39401700,1.00682600000000,0,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
27.3,27.942964000000,14.8,0.0954560000000000,0.75933300,0.767918000000000,0,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
26.2,27.1711700000000,14.1,0.111161000000000,0.75933300,0.767918000000000,0,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
25.6,26.2521880000000,20.4,0.128326000000000,0.75933300,0.767918000000000,0,-1,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
25.8,26.7057380000000,22.3,0.0016610000000000,0.78477600,1.00682600000000,0,0,50.0,Male,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
28.5,28.6171020000000,14.1,0.411995000000000,0.96187,0.767918000000000,-1,1,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,-1,BSk
28.9,28.7877430000000,14.1,0.237205000000000,0.62363,1.00682600000000,1,-1,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.2,28.9770000000000,19.8,0.213987000000000,0.62363,1.87713300000000,1,0,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.0,29.6590150000000,30.6,0.288424000000000,0.62363,0.887372000000000,1,-1,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.8,30.2158800000000,36.2,0.41199500000000,0.62363,0.887372000000000,0,0,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.2,29.9757750000000,35.1,0.237205000000000,0.62363,1.87713300000000,1,-1,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
33.0,34.220217000000,35.6,0.213987000000000,0.60249,0.767918000000000,0,0,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
35.9,36.0087820000000,48.8,0.15314700000000,0.96187,1.87713300000000,1,-1,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.6,32.2399920000000,42.1,0.56821000000000,0.96187,1.87713300000000,1,-1,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.1,30.4239650000000,30.5,0.119367000000000,0.60249,1.00682600000000,0,-1,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.7,29.8080370000000,16.0,0.119367000000000,0.60249,0.887372000000000,0,0,45.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
26.3,26.6235560000000,18.6,0.1089,0.96187,1.12628000000000,2,0,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
26.6,27.4035070000000,14.1,0.0009000000000000,0.98301,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
28.1,28.2088650000000,27.3,0.1369,0.98301,1.87713300000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
28.6,28.6,20.4,0.1225,1.00415,1.00682600000000,2,0,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.8,30.6948550000000,34.5,0.0576,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.2,31.094618000000,36.2,0.0625,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.0,31.7872260000000,41.2,0.0841000000000000,0.96187,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.7,32.7000000000000,44.4,0.4761,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
33.5,33.2643780000000,44.2,0.4761,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
34.4,34.2823640000000,45.8,0.4761,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
34.3,34.3,43.7,0.0841000000000000,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.1,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.3,30.3000000000000,11.9,0.120935000000000,0.57830100,0.767918000000000,0,0,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.4,30.5074850000000,11.9,0.107261000000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
27.0,27.2081670000000,11.9,0.0369860000000000,0.648641,1.00682600000000,0,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.1,28.9912540000000,12.2,0.135614000000000,0.73419700,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.9,31.0136370000000,12.2,0.293912000000000,0.73419700,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.9,31.7864680000000,12.2,0.293912000000000,0.73419700,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.1,31.8756450000000,12.2,0.24692900000000,0.73419700,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.0,30.8914170000000,12.2,0.135614000000000,0.73419700,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.1,31.207434000000,12.2,0.107261000000000,0.70936900,0.767918000000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.3,31.5182230000000,12.2,0.151334000000000,0.60144100,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.2,31.3074260000000,12.2,0.107261000000000,0.60144100,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.9,31.0069060000000,12.2,0.0945580000000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.9,30.9,12.2,0.205126000000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.6,30.4848710000000,14.8,0.346482000000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.4,29.8238840000000,22.5,0.346482000000000,0.52179700,1.87713300000000,0,0,58.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.3,29.9873180000000,10.3,0.321866000000000,0.424925,0.767918000000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.1,29.317438000000,10.4,0.135614000000000,0.29597900,1.87713300000000,0,0,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.1,29.317438000000,10.4,0.135614000000000,0.52179700,1.87713300000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
28.8,28.6803050000000,10.4,0.52202100000000,0.52179700,1.00682600000000,0,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.4,30.6448640000000,10.4,0.669464000000000,0.52179700,1.00682600000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.1,31.341403000000,10.4,0.592385000000000,0.52179700,1.00682600000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.0,32.0000000000000,10.4,0.6300520000000,0.52179700,1.87713300000000,2,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.2,32.3136030000000,10.4,0.299,0.52179700,1.00682600000000,2,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.6,30.6000000000000,10.4,0.372345000000000,0.52179700,1.87713300000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
35.1,37.4282220000000,16.0,0.0058940000000000,0.52179700,0.887372000000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.0,31.6032720000000,10.3,0.592385000000000,0.52179700,0.887372000000000,1,-1,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
24.0,25.1596780000000,43.2,0.346482000000000,0.52179700,0.887372000000000,0,0,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
20.5,21.2920610000000,63.6,0.23503100000000,0.52179700,1.87713300000000,0,0,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
20.0,20.4453620000000,64.8,0.18105000000000,0.52179700,0.887372000000000,0,0,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
18.3,18.6385320000000,61.8,0.216035000000000,0.52179700,1.87713300000000,0,0,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
22.1,22.5419970000000,61.1,0.16499700000000,0.52179700,0.767918000000000,0,0,26.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
21.5,21.6141060000000,31.1,0.265759000000000,0.69707000,0.767918000000000,-1,0,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,-1,BSk
22.9,22.5814780000000,21.0,0.068184000000000,0.49973200,0.767918000000000,-1,0,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,-1,BSk
24.2,24.0932500000000,43.2,0.0811490000000000,0.37379500,1.00682600000000,0,0,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.6,28.9971010000000,16.0,0.565023000000000,0.39401700,1.00682600000000,1,-1,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.4,30.0388820000000,22.3,0.565023000000000,0.39401700,1.00682600000000,2,-1,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.4,32.2847870000000,27.0,0.360202000000000,0.39401700,1.00682600000000,1,-1,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.5,32.5000000000000,36.2,0.147012000000000,0.52179700,1.00682600000000,2,-1,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.0,31.2208990000000,14.8,0.189224000000000,0.52179700,1.00682600000000,3,-1,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
28.7,28.7000000000000,38.9,0.265759000000000,0.52179700,0.887372000000000,-2,0,50.0,Male,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,-1,BSk
28.8,28.8000000000000,14.1,0.261995000000000,0.96187,1.00682600000000,-1,1,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,-1,BSk
29.1,28.9885010000000,14.1,0.213987000000000,0.62363,1.87713300000000,1,0,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.5,29.6086930000000,19.2,0.13561400000000,0.64477,1.87713300000000,2,-1,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.6,29.6000000000000,21.5,0.288424000000000,0.62363,1.87713300000000,0,-1,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.0,29.8886030000000,25.3,0.213987000000000,0.98301,1.87713300000000,1,-1,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.1,29.7699740000000,24.7,0.17201700000000,0.60249,0.767918000000000,0,0,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.9,29.6695000000000,17.9,0.346482000000000,0.60249,0.767918000000000,0,0,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.1,29.9831310000000,14.1,0.411995000000000,0.60249,1.87713300000000,0,0,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.9,30.6713940000000,26.5,0.316561000000000,0.62363,1.12628000000000,1,-1,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.4,30.5113280000000,14.6,0.213987000000000,0.62363,1.87713300000000,0,0,45.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
26.2,26.9264770000000,14.1,0.0324,1.00415,1.00682600000000,2,0,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
28.7,29.3109460000000,17.3,0.01,1.00415,1.00682600000000,2,0,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.7,30.8115120000000,22.3,0.2209,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.8,32.4433190000000,29.3,0.5184,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
33.9,33.5373210000000,32.3,0.6241,1.00415,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
34.2,33.8780810000000,37.8,0.1089,1.00415,1.00682600000000,3,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
34.3,33.9796850000000,43.7,0.0961,1.00415,1.00682600000000,3,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
38.4,39.763088000000,53.7,0.3364,1.00415,1.00682600000000,3,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
34.3,34.7207780000000,50.3,0.0625,1.00415,0.767918000000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
34.0,34.4269750000000,48.8,0.0961,0.96187,0.887372000000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
33.2,33.7287630000000,15.3,0.0729,0.96187,0.887372000000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
32.4,33.0301720000000,14.9,0.0576,0.96187,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
31.4,32.2268070000000,15.3,0.0289,0.96187,1.00682600000000,2,-1,32.0,Female,Naturally Ventilated,Office,26.2,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.9,29.9000000000000,12.0,0.107261000000000,0.57830100,0.767918000000000,0,0,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
28.0,27.4143780000000,17.3,0.405089000000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
28.7,28.3621780000000,12.1,0.246929000000000,0.70936900,1.87713300000000,2,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.7,31.1214110000000,20.4,0.0619540000000000,0.70936900,1.87713300000000,2,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
34.1,34.9374880000000,28.8,0.0528200000000000,0.60144100,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.5,30.3876420000000,14.1,0.24692900000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.9,30.6712360000000,15.4,0.319472000000000,0.57830100,1.00682600000000,0,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
30.9,30.6779510000000,18.8,0.205126000000000,0.60144100,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.3,30.1913570000000,19.3,0.135614000000000,0.60144100,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.2,30.2,21.6,0.151334000000000,0.60144100,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.1,30.2092300000000,20.8,0.151334000000000,0.60144100,1.00682600000000,1,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.9,29.5519750000000,25.3,0.375001000000000,0.70936900,1.87713300000000,1,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
30.3,30.1882770000000,22.3,0.225404000000000,0.70936900,1.00682600000000,0,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.9,29.6802370000000,24.1,0.168133000000000,0.60144100,1.00682600000000,0,0,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
29.8,29.8000000000000,19.2,0.225404000000000,0.60144100,1.00682600000000,3,-1,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
29.9,29.9000000000000,16.7,0.186050000000000,0.57830100,0.767918000000000,0,0,58.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
23.1,23.3283750000000,62.3,0.276203000000000,0.52179700,0.887372000000000,0,0,26.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
24.5,26.3268600000000,10.9,0.592385000000000,0.52179700,1.87713300000000,0,0,26.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
20.8,21.1740190000000,63.6,0.669464000000000,0.52179700,1.87713300000000,1,-1,26.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
35.2,35.9537360000000,10.9,0.122227000000000,0.52179700,0.887372000000000,1,-1,26.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
23.9,24.7726880000000,20.4,0.710692000000000,0.52179700,1.87713300000000,0,0,26.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,0,BSk
27.4,27.2714510000000,10.3,0.946805000000000,0.52179700,0.887372000000000,1,-1,26.0,Male,Naturally Ventilated,Office,25.7,desert (hot arid),Summer,30.1798400,66.9749730,1,BSk
