Tair,tr,RH,vel,clo,Met,thermal_sensation,thermal_preference,Âge,Sexe,cooling type,Building_type,Tout,clim,Season,lat,lon,TSV_3p,Climate,pmv,ppd,set,pet,pts_pet,pts_set,apmv,epmv,apts,epts
24.8,25.2,71.1,0.07,0.41,1.1,0,0,45.0,Male,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.14,5.4,24.0,26.14,0.1209159999999998,0.0,-0.14,-0.0,-0.9971093516582066,0.0
24.1,23.9,74.2,0.16,0.37,1.1,2,-1,45.0,Female,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.86,20.6,22.4,24.32,0.031007999999999925,0.0,-0.96,-0.0,-2.597109351658208,0.0
24.1,23.9,74.2,0.1,0.46,1.1,0,0,25.0,Male,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.37,7.9,23.3,24.82,0.05570799999999987,0.0,-0.39,-0.0,-1.6971093516582059,0.0
24.3,24.3,72.1,0.09,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,28.8,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.26,6.4,23.6,25.14,0.07151599999999991,0.0,-0.27,-0.0,-1.3971093516582052,0.0
25.3,25.3,69.4,0.13,0.42,1.3,1,0,45.0,Female,Mixed Mode,Office,28.8,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.26,6.4,24.7,26.3,0.12881999999999993,0.0,0.25,0.0,-0.2971093516582073,0.0
24.2,24.0,74.8,0.12,0.46,1.2,0,0,45.0,Male,Mixed Mode,Office,28.8,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.17,5.6,23.7,25.05,0.06706999999999996,0.0,-0.17,-0.0,-1.2971093516582073,0.0
24.1,24.1,73.1,0.07,0.67,1.1,0,1,45.0,Female,Mixed Mode,Office,28.8,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.13,5.3,25.3,25.31,0.07991399999999982,0.0,0.13,0.0,0.30289064834179413,0.0
24.0,24.2,70.7,0.08,0.42,1.1,0,0,55.0,Female,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.45,9.3,23.0,24.89,0.05916599999999983,0.0,-0.48,-0.0,-1.9971093516582066,0.0
25.6,25.8,70.4,0.31,0.4,1.2,0,0,55.0,Female,Mixed Mode,Office,23.73,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.23,6.1,23.9,25.46,0.08732399999999996,0.0,-0.24,-0.0,-1.097109351658208,0.0
24.7,24.9,72.9,0.11,0.46,1.3,1,0,35.0,Male,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.26,6.4,24.7,26.09,0.11844599999999983,0.0,0.25,0.0,-0.2971093516582073,0.0
25.0,25.0,73.0,0.1,0.39,1.3,0,0,25.0,Female,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.23,6.1,24.2,26.48,0.13771199999999983,0.0,0.22,0.0,-0.7971093516582073,0.0
25.3,25.3,74.0,0.04,0.59,1.3,0,0,55.0,Female,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.69,14.9,26.6,27.79,0.20242599999999977,0.0,0.64,0.0,1.6028906483417948,0.0
24.8,24.8,74.1,0.06,0.46,1.3,1,-1,35.0,Male,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.33,7.3,24.7,26.8,0.15351999999999988,0.0,0.32,0.0,-0.2971093516582073,0.0
24.8,25.0,73.9,0.08,0.46,1.5,1,0,35.0,Male,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.64,13.5,25.3,27.14,0.1703159999999999,0.0,0.59,0.0,0.30289064834179413,0.0
24.6,24.2,72.2,0.12,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.33,7.2,23.7,25.03,0.06608199999999997,0.0,-0.34,-0.0,-1.2971093516582073,0.0
24.8,24.8,72.4,0.14,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,24.31,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.26,6.4,24.2,25.32,0.08040799999999981,0.0,-0.27,-0.0,-0.7971093516582073,0.0
24.8,24.8,73.5,0.06,0.43,1.4,0,0,45.0,Male,Mixed Mode,Office,24.31,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.43,8.8,24.6,27.04,0.16537599999999975,0.0,0.41,0.0,-0.39710935165820516,0.0
25.1,25.1,71.7,0.09,0.41,1.1,1,0,45.0,Male,Mixed Mode,Office,24.5,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.09,5.2,24.1,26.11,0.11943399999999982,0.0,-0.09,-0.0,-0.8971093516582052,0.0
25.1,25.1,71.7,0.11,0.43,1.4,1,-1,45.0,Female,Mixed Mode,Office,24.5,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.44,9.1,24.9,26.65,0.14610999999999974,0.0,0.42,0.0,-0.097109351658208,0.0
24.8,25.0,70.3,0.03,0.66,1.3,1,-1,45.0,Male,Mixed Mode,Office,24.5,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.65,13.8,26.6,27.28,0.17723199999999983,0.0,0.6,0.0,1.6028906483417948,0.0
25.3,25.1,73.0,0.1,0.43,1.1,0,0,35.0,Female,Mixed Mode,Office,24.5,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.03,5.0,24.5,26.25,0.12634999999999996,0.0,-0.03,-0.0,-0.4971093516582066,0.0
25.2,25.0,72.7,0.08,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.04,5.0,24.6,26.32,0.12980799999999992,0.0,0.04,0.0,-0.39710935165820516,0.0
24.4,24.4,71.8,0.05,0.4,1.2,1,-1,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.13,5.3,23.4,26.05,0.11646999999999985,0.0,-0.13,-0.0,-1.597109351658208,0.0
24.6,24.6,68.1,0.04,0.38,1.1,0,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.38,8.0,23.1,25.95,0.11152999999999991,0.0,-0.4,-0.0,-1.8971093516582052,0.0
24.4,24.0,69.0,0.26,0.39,1.2,3,-1,45.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.72,16.0,22.4,23.85,0.007789999999999964,0.0,-0.79,-0.0,-2.597109351658208,0.0
24.3,24.1,68.5,0.08,0.39,1.2,2,-1,45.0,Female,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.24,6.2,22.9,25.18,0.07349199999999989,0.0,-0.25,-0.0,-2.097109351658208,0.0
25.3,25.1,40.3,0.11,0.42,1.2,0,0,65.0,Female,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.11,5.2,23.6,24.06,0.018163999999999847,0.0,-0.11,-0.0,-1.3971093516582052,0.0
24.2,24.0,68.0,0.13,0.46,1.3,1,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.04,5.0,23.7,24.76,0.0527439999999999,0.0,-0.04,-0.0,-1.2971093516582073,0.0
24.6,24.4,70.1,0.08,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,25.08,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.2,5.8,23.8,25.39,0.083866,0.0,-0.2,-0.0,-1.1971093516582059,0.0
24.6,24.4,67.7,0.1,0.42,1.1,0,0,35.0,Female,Mixed Mode,Office,25.08,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.34,7.4,23.4,25.01,0.06509399999999999,0.0,-0.35,-0.0,-1.597109351658208,0.0
24.8,24.6,42.8,0.12,0.43,1.3,0,0,55.0,Female,Mixed Mode,Office,25.29,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.05,5.0,23.4,23.83,0.006801999999999753,0.0,-0.05,-0.0,-1.597109351658208,0.0
24.2,24.2,62.8,0.08,0.46,1.3,0,0,55.0,Male,Mixed Mode,Office,25.29,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.08,5.1,23.7,25.04,0.06657599999999975,0.0,0.08,0.0,-1.2971093516582073,0.0
24.4,24.0,59.6,0.07,0.43,1.1,0,0,25.0,Female,Mixed Mode,Office,25.09,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.45,9.3,22.9,24.46,0.03792399999999985,0.0,-0.48,-0.0,-2.097109351658208,0.0
24.4,24.0,59.6,0.06,0.42,1.5,1,-1,55.0,Female,Mixed Mode,Office,25.09,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.32,7.1,23.6,25.68,0.09819199999999983,0.0,0.31,0.0,-1.3971093516582052,0.0
23.0,22.2,65.5,0.11,0.37,1.3,0,0,35.0,Female,Mixed Mode,Office,25.09,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.62,13.0,21.1,23.05,-0.031730000000000036,0.0,-0.67,-0.0,-3.897109351658205,0.0
25.4,25.6,56.4,0.06,0.42,1.3,2,-1,55.0,Female,Mixed Mode,Office,25.09,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.35,7.6,24.5,26.42,0.13474799999999987,0.0,0.34,0.0,-0.4971093516582066,0.0
24.3,24.1,60.0,0.08,0.46,1.2,0,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.14,5.4,23.4,24.61,0.04533399999999976,0.0,-0.14,-0.0,-1.597109351658208,0.0
24.3,24.1,60.0,0.12,0.52,1.1,1,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.35,7.5,23.7,23.99,0.014705999999999886,0.0,-0.37,-0.0,-1.2971093516582073,0.0
24.2,24.2,62.6,0.05,0.39,1.3,0,0,55.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.06,5.1,23.0,25.48,0.08831199999999995,0.0,-0.06,-0.0,-1.9971093516582066,0.0
25.0,24.8,40.9,0.14,0.39,1.1,0,0,65.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.63,13.4,23.1,23.21,-0.023826000000000125,0.0,-0.68,-0.0,-1.8971093516582052,0.0
25.2,25.4,59.7,0.08,0.41,1.1,0,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.11,5.2,24.0,25.61,0.09473399999999987,0.0,-0.11,-0.0,-0.9971093516582066,0.0
24.3,23.9,59.9,0.23,0.39,1.2,2,-1,45.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.75,16.9,22.4,23.26,-0.021356000000000153,0.0,-0.82,-0.0,-2.597109351658208,0.0
25.2,25.0,61.8,0.05,0.46,1.2,0,0,35.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.17,5.6,24.4,26.24,0.12585599999999975,0.0,0.17,0.0,-0.597109351658208,0.0
24.2,24.2,62.5,0.07,0.46,1.0,0,0,35.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.67,14.5,23.0,24.36,0.0329839999999999,0.0,-0.73,-0.0,-1.9971093516582066,0.0
25.7,26.1,60.7,0.14,0.43,1.1,1,0,55.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.02,5.0,24.9,25.78,0.103132,0.0,-0.02,-0.0,-0.097109351658208,0.0
25.1,24.7,60.0,0.11,0.52,1.3,1,-1,45.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.31,7.0,24.9,25.44,0.08633599999999997,0.0,0.3,0.0,-0.097109351658208,0.0
25.2,25.2,59.7,0.09,0.55,1.2,0,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.33,7.3,25.2,25.72,0.10016799999999981,0.0,0.32,0.0,0.2028906483417927,0.0
25.4,25.4,59.2,0.08,0.46,1.4,1,-1,35.0,Male,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.56,11.5,25.0,26.5,0.13869999999999982,0.0,0.53,0.0,0.0028906483417934226,0.0
24.1,24.3,62.6,0.06,0.55,1.3,0,0,35.0,Male,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.24,6.2,24.5,25.32,0.08040799999999981,0.0,0.23,0.0,-0.4971093516582066,0.0
25.1,24.7,62.0,0.11,0.68,1.1,0,0,55.0,Female,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.24,6.2,25.9,25.26,0.07744399999999985,0.0,0.23,0.0,0.902890648341792,0.0
25.7,25.9,60.4,0.12,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.07,5.1,25.1,25.86,0.10708399999999996,0.0,0.07,0.0,0.10289064834179484,0.0
25.1,24.9,54.8,0.08,0.46,1.4,0,0,35.0,Male,Mixed Mode,Office,23.51,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.42,8.7,24.4,25.74,0.1011559999999998,0.0,0.4,0.0,-0.597109351658208,0.0
25.1,24.9,54.8,0.11,0.46,1.3,1,0,35.0,Male,Mixed Mode,Office,23.51,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.2,5.8,24.3,25.14,0.07151599999999991,0.0,0.2,0.0,-0.6971093516582059,0.0
25.1,24.9,55.2,0.13,0.5,1.3,1,0,35.0,Male,Mixed Mode,Office,23.72,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.22,6.0,24.6,25.01,0.06509399999999999,0.0,0.21,0.0,-0.39710935165820516,0.0
24.7,25.1,59.9,0.07,0.43,1.3,0,0,55.0,Female,Mixed Mode,Office,23.72,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.21,5.9,24.0,25.78,0.103132,0.0,0.2,0.0,-0.9971093516582066,0.0
25.4,25.2,56.3,0.05,0.64,1.3,1,0,25.0,Female,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.64,13.6,26.2,26.51,0.13919400000000004,0.0,0.59,0.0,1.2028906483417927,0.0
23.5,23.1,59.3,0.1,0.38,1.3,-1,1,35.0,Female,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.86882,151.209295,-1,Cfa,-0.38,8.1,21.9,23.54,-0.007524000000000086,0.0,-0.4,-0.0,-3.097109351658208,0.0
24.4,23.6,56.1,0.18,0.54,1.2,-1,1,55.0,Female,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.86882,151.209295,-1,Cfa,-0.29,6.8,23.8,23.38,-0.01542800000000022,0.0,-0.3,-0.0,-1.1971093516582059,0.0
24.3,24.9,58.6,0.08,0.55,1.3,0,0,45.0,Male,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.32,7.1,24.8,25.25,0.07694999999999985,0.0,0.31,0.0,-0.19710935165820587,0.0
24.3,24.9,58.6,0.08,0.46,1.3,0,0,65.0,Male,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.16,5.5,23.9,25.19,0.07398599999999989,0.0,0.16,0.0,-1.097109351658208,0.0
24.7,25.1,58.0,0.09,0.52,1.3,1,0,45.0,Male,Mixed Mode,Office,24.3,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.35,7.5,24.8,25.44,0.08633599999999997,0.0,0.34,0.0,-0.19710935165820587,0.0
24.7,25.1,58.0,0.07,0.41,1.3,1,0,35.0,Male,Mixed Mode,Office,24.3,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.16,5.5,23.8,25.65,0.09670999999999985,0.0,0.16,0.0,-1.1971093516582059,0.0
24.1,23.9,56.4,0.14,0.46,1.3,0,0,55.0,Male,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.17,5.6,23.3,23.78,0.0043320000000000025,0.0,-0.17,-0.0,-1.6971093516582059,0.0
25.2,25.4,56.8,0.06,0.68,1.1,-1,1,55.0,Female,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.86882,151.209295,-1,Cfa,0.39,8.2,26.1,25.88,0.10807199999999972,0.0,0.37,0.0,1.1028906483417948,0.0
24.4,24.4,60.2,0.07,0.46,1.4,0,0,45.0,Male,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.29,6.7,24.0,25.51,0.08979399999999993,0.0,0.28,0.0,-0.9971093516582066,0.0
24.7,24.3,58.5,0.1,0.46,1.2,0,0,25.0,Male,Mixed Mode,Office,23.92,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.08,5.1,23.7,24.67,0.04829799999999995,0.0,-0.08,-0.0,-1.2971093516582073,0.0
24.7,24.3,58.5,0.14,0.39,1.3,2,-1,45.0,Female,Mixed Mode,Office,23.92,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.14,5.4,23.2,24.51,0.04039400000000004,0.0,-0.14,-0.0,-1.7971093516582073,0.0
24.5,24.5,60.3,0.09,0.41,1.1,1,-1,45.0,Male,Mixed Mode,Office,23.92,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.4,8.3,23.1,24.59,0.044345999999999774,0.0,-0.42,-0.0,-1.8971093516582052,0.0
25.5,25.3,56.0,0.07,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.02,5.0,24.5,25.65,0.09670999999999985,0.0,0.02,0.0,-0.4971093516582066,0.0
25.5,25.3,56.0,0.1,0.37,1.4,0,0,45.0,Female,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.36,7.7,24.0,26.02,0.11498799999999987,0.0,0.35,0.0,-0.9971093516582066,0.0
25.5,25.5,55.7,0.08,0.71,1.1,1,0,45.0,Male,Mixed Mode,Office,24.95,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.49,10.1,26.5,25.87,0.10757799999999995,0.0,0.46,0.0,1.5028906483417934,0.0
24.8,24.8,58.8,0.08,0.52,1.2,0,0,25.0,Female,Mixed Mode,Office,22.35,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.16,5.5,24.5,25.27,0.07793799999999984,0.0,0.16,0.0,-0.4971093516582066,0.0
24.3,24.3,60.0,0.11,0.46,1.1,1,-1,35.0,Male,Mixed Mode,Office,22.35,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.42,8.7,23.3,24.13,0.021621999999999808,0.0,-0.44,-0.0,-1.6971093516582059,0.0
23.4,23.6,60.3,0.05,0.46,1.2,0,0,35.0,Male,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.37,7.9,22.6,24.19,0.024585999999999997,0.0,-0.39,-0.0,-2.397109351658205,0.0
23.5,23.7,59.5,0.07,0.68,1.2,0,0,55.0,Female,Mixed Mode,Office,22.533,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.1,5.2,24.6,24.14,0.022115999999999802,0.0,0.1,0.0,-0.39710935165820516,0.0
24.9,24.9,57.5,0.12,0.46,1.1,1,-1,35.0,Male,Mixed Mode,Office,22.533,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.27,6.5,23.9,24.59,0.044345999999999774,0.0,-0.28,-0.0,-1.097109351658208,0.0
25.1,25.3,56.5,0.06,0.5,1.3,1,-1,45.0,Female,Mixed Mode,Office,22.533,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.4,8.3,24.9,26.1,0.11894000000000005,0.0,0.38,0.0,-0.097109351658208,0.0
23.4,24.2,57.3,0.07,0.46,1.2,0,0,45.0,Male,Mixed Mode,Office,22.53,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.31,7.0,22.9,24.01,0.015693999999999875,0.0,-0.32,-0.0,-2.097109351658208,0.0
24.4,24.4,59.3,0.12,0.41,1.1,1,0,55.0,Male,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.55,11.4,23.0,24.09,0.01964599999999983,0.0,-0.59,-0.0,-1.9971093516582066,0.0
24.4,24.4,59.3,0.11,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.39,8.2,23.4,24.21,0.025573999999999986,0.0,-0.41,-0.0,-1.597109351658208,0.0
24.4,24.4,59.0,0.1,0.53,1.3,0,1,55.0,Female,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.21,5.9,24.4,24.84,0.05669599999999986,0.0,0.2,0.0,-0.597109351658208,0.0
24.4,24.4,59.0,0.09,0.68,1.1,1,0,35.0,Female,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.13,5.3,25.2,24.6,0.04483999999999999,0.0,0.13,0.0,0.2028906483417927,0.0
23.5,24.1,56.5,0.1,0.38,1.1,0,0,45.0,Male,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.79,18.1,22.1,23.32,-0.018392000000000186,0.0,-0.87,-0.0,-2.897109351658205,0.0
24.1,23.9,55.6,0.13,0.42,1.1,1,-1,65.0,Female,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.73,16.3,22.6,23.3,-0.019380000000000175,0.0,-0.8,-0.0,-2.397109351658205,0.0
23.6,23.6,58.1,0.06,0.46,1.3,0,0,35.0,Male,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.13,5.3,22.9,24.3,0.030019999999999936,0.0,-0.13,-0.0,-2.097109351658208,0.0
23.6,23.8,58.3,0.08,0.39,1.1,-1,1,45.0,Female,Mixed Mode,Office,22.35,humid subtropical,Summer,-33.86882,151.209295,-1,Cfa,-0.77,17.6,22.1,23.6,-0.0045600000000001195,0.0,-0.85,-0.0,-2.897109351658205,0.0
24.4,24.2,58.2,0.13,0.4,1.1,1,-1,45.0,Male,Mixed Mode,Office,22.35,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.66,14.1,22.8,23.83,0.006801999999999753,0.0,-0.72,-0.0,-2.197109351658206,0.0
24.1,23.9,55.6,0.12,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,22.53,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.59,12.4,22.9,23.41,-0.013946000000000014,0.0,-0.63,-0.0,-2.097109351658208,0.0
24.8,25.0,55.5,0.08,0.39,1.3,2,-1,55.0,Female,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.11,5.2,23.5,25.35,0.08189000000000002,0.0,0.11,0.0,-1.4971093516582066,0.0
23.4,23.8,59.5,0.11,0.37,1.1,0,0,45.0,Female,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.91,22.4,21.8,23.2,-0.02432000000000012,0.0,-1.02,-0.0,-3.197109351658206,0.0
25.2,25.2,32.1,0.13,0.78,1.2,0,0,65.0,Female,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,0.38,8.0,26.0,23.89,0.009765999999999941,0.0,0.36,0.0,1.0028906483417934,0.0
24.2,24.0,43.5,0.09,0.63,1.1,0,0,55.0,Female,Mixed Mode,Office,22.92,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.17,5.6,24.1,23.22,-0.02333200000000013,0.0,-0.17,-0.0,-0.8971093516582052,0.0
24.5,24.3,56.8,0.11,0.43,1.2,0,0,25.0,Female,Mixed Mode,Office,22.92,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.22,6.0,23.3,24.3,0.030019999999999936,0.0,-0.23,-0.0,-1.6971093516582059,0.0
24.6,24.6,56.6,0.08,0.42,1.3,1,0,55.0,Female,Mixed Mode,Office,23.32,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.08,5.1,23.5,25.1,0.06953999999999994,0.0,0.08,0.0,-1.4971093516582066,0.0
24.4,23.4,59.3,0.06,0.41,1.3,1,-1,35.0,Female,Mixed Mode,Office,29.0,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.11,5.3,22.8,24.81,0.055213999999999874,0.0,-0.11,-0.0,-2.197109351658206,0.0
24.5,24.5,64.5,0.05,0.55,1.0,1,0,55.0,Male,Mixed Mode,Office,29.2,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.3,6.9,24.1,25.16,0.0725039999999999,0.0,-0.31,-0.0,-0.8971093516582052,0.0
25.1,24.9,39.4,0.1,0.44,1.1,0,0,55.0,Female,Mixed Mode,Office,29.2,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.34,7.4,23.5,23.65,-0.0020900000000001473,0.0,-0.35,-0.0,-1.4971093516582066,0.0
25.2,24.8,57.5,0.08,0.58,1.1,1,-1,25.0,Female,Mixed Mode,Office,29.2,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.14,5.4,25.0,25.25,0.07694999999999985,0.0,0.14,0.0,0.0028906483417934226,0.0
25.2,25.4,60.0,0.13,0.44,1.3,2,-1,55.0,Female,Mixed Mode,Office,29.4,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,0.23,6.1,24.6,25.61,0.09473399999999987,0.0,0.22,0.0,-0.39710935165820516,0.0
24.0,23.8,64.4,0.1,0.46,1.1,1,0,45.0,Male,Mixed Mode,Office,29.4,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.48,9.8,23.0,24.06,0.018163999999999847,0.0,-0.51,-0.0,-1.9971093516582066,0.0
24.5,24.7,64.4,0.07,0.41,1.1,1,0,55.0,Female,Mixed Mode,Office,29.4,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.34,7.3,23.3,25.21,0.07497399999999987,0.0,-0.35,-0.0,-1.6971093516582059,0.0
24.0,23.8,63.9,0.09,0.43,1.1,0,0,45.0,Male,Mixed Mode,Office,29.6,humid subtropical,Summer,-33.86882,151.209295,0,Cfa,-0.54,11.1,22.7,24.13,0.021621999999999808,0.0,-0.58,-0.0,-2.2971093516582073,0.0
25.0,25.0,65.4,0.04,0.39,1.1,2,-1,35.0,Female,Mixed Mode,Office,29.6,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.22,6.0,23.7,26.25,0.12634999999999996,0.0,-0.23,-0.0,-1.2971093516582073,0.0
24.0,23.8,57.5,0.14,0.43,1.2,1,-1,45.0,Male,Mixed Mode,Office,29.6,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.48,9.9,22.8,23.47,-0.01098200000000027,0.0,-0.51,-0.0,-2.197109351658206,0.0
24.0,23.8,57.3,0.07,0.46,1.3,1,-1,45.0,Male,Mixed Mode,Office,29.6,humid subtropical,Summer,-33.86882,151.209295,1,Cfa,-0.04,5.0,23.2,24.47,0.03841799999999984,0.0,-0.04,-0.0,-1.7971093516582073,0.0
