Tair,tr,RH,vel,clo,Met,Âge,Sexe,Tout,Season,cooling type,Building_type,top,tg,thermal_sensation,thermal_preference,Climat,city,country,lat,lon,year,Date,TSV_3p,Climate,Trm_ema_28,Tout_ema_28,RHout_ema_28,precip_ema_28,sunshine_ema_h_28,wind_ema_28,Trm_ema_14,Tout_ema_14,RHout_ema_14,precip_ema_14,sunshine_ema_h_14,wind_ema_14,Trm_ema_7,Tout_ema_7,RHout_ema_7,precip_ema_7,sunshine_ema_h_7,wind_ema_7
23.8,24.4510456077559,62.4,0.12,0.458682,1.1,25.0,female,28.2,hot/wet,air conditioned,office,24.1255228038779,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,1,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
23.9,24.4425398313642,62.7,0.12,0.562644,1.1,34.0,male,28.2,hot/wet,air conditioned,office,24.1712699156821,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,-1,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.0,24.3268087695076,62.7,0.13,0.562644,1.1,37.0,male,28.2,hot/wet,air conditioned,office,24.1634043847538,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,0,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.1,24.535671392897,62.3,0.13,0.556971,1.1,29.0,female,28.2,hot/wet,air conditioned,office,24.3178356964485,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,-1,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.1,24.5339990252634,61.9,0.12,0.92061939,1.1,31.0,male,28.2,hot/wet,air conditioned,office,24.3169995126317,,-1,1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,-1,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
23.0,23.6656281644583,60.2,0.18,0.622497,1.1,33.0,female,28.2,hot/wet,air conditioned,office,23.3328140822292,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,0,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.0,24.8711147097544,62.2,0.13,0.64846275,1.1,24.0,male,28.2,hot/wet,air conditioned,office,24.4355573548772,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,-1,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.1,24.859311109843,62.4,0.12,0.535129,1.1,25.0,female,28.2,hot/wet,air conditioned,office,24.4796555549215,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,0,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
23.9,24.5484008572234,62.8,0.11,0.502366,1.1,27.0,female,28.2,hot/wet,air conditioned,office,24.2242004286117,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,-1,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
23.7,24.2382096379112,63.3,0.1,0.562644,1.1,31.0,male,28.2,hot/wet,air conditioned,office,23.9691048189556,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,0,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.2,24.5255003616068,59.1,0.12,0.64846275,1.1,49.0,male,28.2,hot/wet,air conditioned,office,24.3627501808034,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,-1,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.4,24.8338964015328,58.4,0.12,0.562644,1.1,35.0,male,28.2,hot/wet,air conditioned,office,24.6169482007664,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,0,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.4,25.0532335201367,58.4,0.13,0.414998,1.1,26.0,female,28.2,hot/wet,air conditioned,office,24.7266167600683,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-05,0,Aw,28.16838827383635,28.16838827383635,79.06507314808177,4.120060330855766,9.359796159782197,8.549667138459798,28.634340723886574,28.634340723886574,77.23165711386413,3.3133466384607875,11.064494188057475,8.142145034865361,28.67243659775704,28.67243659775704,77.97954639047384,4.4325928023899905,10.810242377387153,7.337736485525966
24.3,24.840213942506,63.0,0.11,0.808154,1.1,25.0,female,29.9,hot/wet,air conditioned,office,24.570106971253,,1,1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.2,24.8455733091167,62.9,0.1,0.45256011,1.1,28.0,male,29.9,hot/wet,air conditioned,office,24.5227866545584,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.1,24.7533945590184,63.0,0.13,0.562644,1.1,32.0,male,29.9,hot/wet,air conditioned,office,24.4266972795092,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
23.2,23.8538815890126,64.4,0.13,0.458682,1.1,26.0,female,29.9,hot/wet,air conditioned,office,23.5269407945063,,-2,1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,-1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
22.8,23.2377860619357,65.4,0.14,0.469603,1.1,24.0,female,29.9,hot/wet,air conditioned,office,23.0188930309679,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,-1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
23.3,23.6257331604766,65.4,0.12,0.562644,1.1,24.0,male,29.9,hot/wet,air conditioned,office,23.4628665802383,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.0,24.2152856235815,63.8,0.1,0.51402771,1.1,25.0,male,29.9,hot/wet,air conditioned,office,24.1076428117908,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,-1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.1,24.5322698625795,63.5,0.11,0.562644,1.1,36.0,male,29.9,hot/wet,air conditioned,office,24.3161349312897,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.0,24.8677812337925,63.7,0.12,0.562644,1.1,25.0,male,29.9,hot/wet,air conditioned,office,24.4338906168962,,2,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.0,24.7563516870803,63.2,0.11,0.562644,1.1,24.0,male,29.9,hot/wet,air conditioned,office,24.3781758435401,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
23.5,24.2596709105679,63.6,0.12,0.562644,1.1,29.0,male,29.9,hot/wet,air conditioned,office,23.879835455284,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.0,24.759370875428,63.5,0.12,0.562644,1.1,27.0,male,29.9,hot/wet,air conditioned,office,24.379685437714,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.3,25.1641405368257,62.9,0.11,0.64846275,1.1,29.0,male,29.9,hot/wet,air conditioned,office,24.7320702684128,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.6,25.2453902171879,62.5,0.1,0.562644,1.1,29.0,male,29.9,hot/wet,air conditioned,office,24.922695108594,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.4,25.7239128935873,62.4,0.11,0.562644,1.1,35.0,male,29.9,hot/wet,air conditioned,office,25.5619564467937,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.5,26.1501804500676,60.8,0.12,0.54605,1.1,28.0,female,29.9,hot/wet,air conditioned,office,25.8250902250338,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.9,25.7704741294763,61.4,0.13,0.562644,1.1,35.0,male,29.9,hot/wet,air conditioned,office,25.3352370647382,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.9,25.5452535412225,61.6,0.1,0.562644,1.1,29.0,male,29.9,hot/wet,air conditioned,office,25.2226267706113,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.1,25.531946696931,61.0,0.11,0.45256011,1.1,26.0,male,29.9,hot/wet,air conditioned,office,25.3159733484655,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.7,25.2355097900464,61.2,0.0899999999999999,0.753549,1.1,33.0,female,29.9,hot/wet,air conditioned,office,24.9677548950232,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,-1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.8,25.3442295734705,61.5,0.13,0.64846275,1.1,28.0,male,29.9,hot/wet,air conditioned,office,25.0721147867352,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.1,25.7503822474988,61.3,0.12,0.562644,1.1,34.0,male,29.9,hot/wet,air conditioned,office,25.4251911237494,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.4,25.8282380848353,60.6,0.0899999999999999,0.64846275,1.1,32.0,male,29.9,hot/wet,air conditioned,office,25.6141190424176,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.6,25.8167800582978,60.2,0.12,0.64846275,1.1,34.0,male,29.9,hot/wet,air conditioned,office,25.7083900291489,,1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.7,26.0225160248178,59.9,0.1,0.562644,1.1,32.0,male,29.9,hot/wet,air conditioned,office,25.8612580124089,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.8,26.2317230437843,59.8,0.11,0.562644,1.1,38.0,male,29.9,hot/wet,air conditioned,office,26.0158615218922,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.7,26.1334564392427,59.6,0.12,0.64846275,1.1,33.0,male,29.9,hot/wet,air conditioned,office,25.9167282196213,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.3,25.7318825821104,59.9,0.11,0.562644,1.1,25.0,male,29.9,hot/wet,air conditioned,office,25.5159412910552,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,-1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.3,25.7335909972614,59.8,0.12,0.458682,1.1,28.0,female,29.9,hot/wet,air conditioned,office,25.5167954986307,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.4,25.8318505890197,60.0,0.11,0.562644,1.1,37.0,male,29.9,hot/wet,air conditioned,office,25.6159252945098,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.5,25.8225612611595,59.4,0.1,0.562644,1.1,29.0,male,29.9,hot/wet,air conditioned,office,25.6612806305797,,0,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.1,25.6517952620183,59.8,0.17,0.562644,1.1,22.0,male,29.9,hot/wet,air conditioned,office,25.3758976310092,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.3,25.950281213836,59.3,0.12,0.64846275,1.1,24.0,male,29.9,hot/wet,air conditioned,office,25.625140606918,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.3,25.8440079741314,59.6,0.13,0.64846275,1.1,49.0,male,29.9,hot/wet,air conditioned,office,25.5720039870657,,-1,0,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,-1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.4,25.9375615479007,59.3,0.1,0.64846275,1.1,39.0,male,29.9,hot/wet,air conditioned,office,25.6687807739504,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.8,26.1250933818372,59.1,0.12,0.562644,1.1,29.0,male,29.9,hot/wet,air conditioned,office,25.9625466909186,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.7,26.1334564392427,58.7,0.12,0.64846275,1.1,40.0,male,29.9,hot/wet,air conditioned,office,25.9167282196213,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.5,25.931818638713,59.2,0.11,0.562644,1.1,28.0,male,29.9,hot/wet,air conditioned,office,25.7159093193565,,-1,1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,-1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
25.5,26.0375238827876,59.2,0.1,0.64846275,1.1,37.0,male,29.9,hot/wet,air conditioned,office,25.7687619413938,,1,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,1,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
24.3,24.9669080966904,61.1,0.19,0.51402771,1.1,30.0,male,29.9,hot/wet,air conditioned,office,24.6334540483452,,0,-1,tropical savanna,bangkok,thailand,13.7563309,100.5017651,1988,1988-07-06,0,Aw,28.30739014050655,28.30739014050655,78.77598899602633,3.2650439903092106,10.504924894628587,8.448528922477275,28.617682998793608,28.617682998793608,77.26929553820361,3.4664816970268983,10.757474455578729,8.078914582910492,28.361802476923913,28.361802476923913,79.89936779253185,6.088696107311989,9.991358680725098,6.824042031308636
