Date,Âge,Sexe,cooling type,Building_type,Climate,Season,Tair,tr,Tout,vel,RH,clo,Met,thermal_sensation,thermal_preference,PMV_ISO,PMV_ASHRAE,aPMV,ePMV,PMV_Gagge,PMV_SET,TSENS,SET,PTS,aSET,eSET,aPTS,ePTS,PTS_SET,PET,PTS_PET,ATHB_PMV,DTS,TSV_3p,lat,lon,Trm_ema_28,Tout_ema_28,RHout_ema_28,precip_ema_28,sunshine_ema_h_28,wind_ema_28,Trm_ema_14,Tout_ema_14,RHout_ema_14,precip_ema_14,sunshine_ema_h_14,wind_ema_14,Trm_ema_7,Tout_ema_7,RHout_ema_7,precip_ema_7,sunshine_ema_h_7,wind_ema_7
07-28-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,26.640542,26.680245,21.9,0.357259,57.270029,0.26955,1.2,0,0.0,-1.07,-1.17,-1.05,-0.31,-0.3,-0.6,-0.1,21.1,-0.755,-0.712035,-1.039672,-0.32248,-0.353519,-0.156,23.85,-0.055,0.092,-0.843452,0.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
07-28-23,24,female,naturally ventilated,multifamily housing,Cfb,summer,26.903314,27.321838,21.9,1.077,56.897635,0.3614,1.2,-1,1.0,-0.57,-0.82,-0.56,-0.17,-0.2,-0.5,0.0,22.2,-0.48,-0.462266,-0.660984,0.019335,-0.035907,0.108,24.31,0.083,0.13,-1.153429,-1.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
07-28-23,24,female,naturally ventilated,multifamily housing,Cfb,summer,27.45305,27.559547,21.9,0.357259,57.683734,0.3614,1.2,0,-1.0,0.23,-0.01,0.23,0.06,0.5,0.3,0.4,24.8,0.17,0.172342,0.234098,0.849519,0.717687,0.732,26.46,0.728,0.382,0.467845,0.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
07-28-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,27.353616,27.701275,21.9,0.057033,55.515738,0.5618,0.8,0,0.0,-0.08,-0.08,-0.08,-0.02,0.4,0.5,0.5,26.7,0.645,0.680057,0.888197,1.461602,1.23516,1.188,27.6,1.07,0.202,0.630334,0.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
07-28-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,27.660234,28.095679,21.9,0.057033,54.200334,0.26955,1.6,2,-1.0,1.17,1.17,1.2,0.3,0.6,0.4,0.7,25.6,0.37,0.381275,0.509508,1.113152,0.954427,0.924,30.25,1.865,0.681,0.308431,1.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
07-28-23,24,female,naturally ventilated,multifamily housing,Cfb,summer,27.669312,28.109745,21.9,0.057033,54.283227,0.53675,1.0,1,-1.0,0.85,0.85,0.87,0.19,1.1,1.2,0.9,27.6,0.87,0.935014,1.198033,1.769911,1.509587,1.404,28.45,1.325,0.478,0.726923,1.0,45.75,4.85,23.135520000000000,23.135520000000000,57.537913000000003,2.869394000000000,12.537260000000000,10.255663999999999,23.263120000000001,23.263120000000001,53.9514490000000,2.1471860000000000,13.311880000000000,10.546441000000000,22.307158000000001,22.307158000000001,55.51785500000000,2.353272000000000,13.140568000000000,9.73414500000000
07-29-23,24,female,naturally ventilated,multifamily housing,Cfb,summer,25.553151,25.622697,22.7,0.057033,60.652094,0.3614,1.2,0,0.0,0.12,0.12,0.12,0.03,0.2,0.2,0.2,24.0,-0.03,-0.029928,-0.041311,0.542878,0.364502,0.54,26.62,0.776,0.286,0.123296,0.0,45.75,4.85,23.087361999999999,23.087361999999999,58.001465000000003,1.8060959999999999,12.470952000000000,9.10715200000000,23.860769999999999,23.860769999999999,55.16664100000000,2.885940000000000,13.261922000000000,11.460986000000000,23.185497999999999,23.185497999999999,54.27326100000000,1.6848630000000000,13.275320000000001,8.519321000000000
07-29-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,26.149126,26.464531,22.7,0.057033,60.183211,0.26955,1.2,0,0.0,0.18,0.18,0.18,0.04,0.2,0.1,0.2,24.0,-0.03,-0.029928,-0.041311,0.559866,0.405908,0.54,27.47,1.031,0.385,0.200365,0.0,45.75,4.85,23.087361999999999,23.087361999999999,58.001465000000003,1.8060959999999999,12.470952000000000,9.10715200000000,23.860769999999999,23.860769999999999,55.16664100000000,2.885940000000000,13.261922000000000,11.460986000000000,23.185497999999999,23.185497999999999,54.27326100000000,1.6848630000000000,13.275320000000001,8.519321000000000
07-29-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,27.394896,27.543984,22.7,0.057033,57.511018,0.4449,0.8,2,-1.0,-0.35,-0.35,-0.35,-0.1,0.2,0.2,0.4,25.9,0.445,0.46141,0.612787,1.202198,1.017393,0.996,27.61,1.073,0.178,0.096175,1.0,45.75,4.85,23.087361999999999,23.087361999999999,58.001465000000003,1.8060959999999999,12.470952000000000,9.10715200000000,23.860769999999999,23.860769999999999,55.16664100000000,2.885940000000000,13.261922000000000,11.460986000000000,23.185497999999999,23.185497999999999,54.27326100000000,1.6848630000000000,13.275320000000001,8.519321000000000
07-29-23,25,male,naturally ventilated,multifamily housing,Cfb,summer,27.502993,27.898846,22.7,0.568,56.118519,0.4449,0.8,1,0.0,-1.4,-1.39,-1.36,-0.41,-0.1,-0.4,-0.1,23.9,-0.055,-0.054759,-0.075738,0.56439,0.472304,0.516,25.32,0.386,-0.085,-0.676356,1.0,45.75,4.85,23.087361999999999,23.087361999999999,58.001465000000003,1.8060959999999999,12.470952000000000,9.10715200000000,23.860769999999999,23.860769999999999,55.16664100000000,2.885940000000000,13.261922000000000,11.460986000000000,23.185497999999999,23.185497999999999,54.27326100000000,1.6848630000000000,13.275320000000001,8.519321000000000
